route_from,route_to,ride_type,ride_max_persons,hour,day_of_week,ride_waiting_time,ride_time_minutes,ride_price
Sai Baba Temple Mylapore,Express Avenue Mall,Go Sedan,4.0,15,4,3.0,20.966666666666665,116.89
Sai Baba Temple Mylapore,Express Avenue Mall,Moto,1.0,15,4,3.0,19.966666666666665,39.17
Sai Baba Temple Mylapore,Express Avenue Mall,Premier,4.0,15,4,5.0,19.966666666666665,193.79
Sai Baba Temple Mylapore,Express Avenue Mall,Uber Auto,3.0,15,4,1.0,19.966666666666665,119.25
Sai Baba Temple Mylapore,Express Avenue Mall,Uber Go,4.0,15,4,6.0,21.966666666666665,111.2
Sai Baba Temple Mylapore,Express Avenue Mall,UberXL,6.0,15,4,6.0,19.966666666666665,225.25
Sai Baba Temple Mylapore,Express Avenue Mall,Go Sedan,4.0,16,4,5.0,19.866666666666667,171.81
Sai Baba Temple Mylapore,Express Avenue Mall,Moto,1.0,16,4,3.0,19.866666666666667,39.27
Sai Baba Temple Mylapore,Express Avenue Mall,Premier,4.0,16,4,5.0,19.866666666666667,272.36
Sai Baba Temple Mylapore,Express Avenue Mall,Uber Auto,3.0,16,4,1.0,17.866666666666667,120.98
Sai Baba Temple Mylapore,Express Avenue Mall,Uber Go,4.0,16,4,8.0,19.866666666666667,168.52
Sai Baba Temple Mylapore,Express Avenue Mall,UberXL,6.0,16,4,6.0,19.866666666666667,307.96
Sai Baba Temple Mylapore,Express Avenue Mall,Go Sedan,4.0,23,4,5.0,15.166666666666666,124.92
Sai Baba Temple Mylapore,Express Avenue Mall,Moto,1.0,23,4,3.0,15.183333333333334,49.54
Sai Baba Temple Mylapore,Express Avenue Mall,Premier,4.0,23,4,5.0,14.183333333333334,197.76
Sai Baba Temple Mylapore,Express Avenue Mall,Uber Auto,3.0,23,4,2.0,14.183333333333334,153.15
Sai Baba Temple Mylapore,Express Avenue Mall,Uber Go,4.0,23,4,8.0,16.183333333333334,121.07
Sai Baba Temple Mylapore,Express Avenue Mall,UberXL,6.0,23,4,7.0,15.166666666666666,211.22
Sai Baba Temple Mylapore,Express Avenue Mall,Go Sedan,4.0,7,5,5.0,16.2,151.86
Sai Baba Temple Mylapore,Express Avenue Mall,Moto,1.0,7,5,1.0,15.2,35.17
Sai Baba Temple Mylapore,Express Avenue Mall,Premier,4.0,7,5,5.0,15.2,207.14
Sai Baba Temple Mylapore,Express Avenue Mall,Uber Auto,3.0,7,5,1.0,15.2,77.29
Sai Baba Temple Mylapore,Express Avenue Mall,Uber Go,4.0,7,5,4.0,15.2,142.71
Sai Baba Temple Mylapore,Express Avenue Mall,UberXL,6.0,7,5,4.0,16.2,243.27
Sai Baba Temple Mylapore,Express Avenue Mall,Go Sedan,4.0,8,5,4.0,15.866666666666667,169.8
Sai Baba Temple Mylapore,Express Avenue Mall,Moto,1.0,8,5,2.0,15.866666666666667,35.3
Sai Baba Temple Mylapore,Express Avenue Mall,Premier,4.0,8,5,3.0,15.866666666666667,232.09
Sai Baba Temple Mylapore,Express Avenue Mall,Uber Auto,3.0,8,5,1.0,13.866666666666667,78.19
Sai Baba Temple Mylapore,Express Avenue Mall,Uber Go,4.0,8,5,4.0,15.866666666666667,156.24
Sai Baba Temple Mylapore,Express Avenue Mall,UberXL,6.0,8,5,4.0,15.85,299.3
Sai Baba Temple Mylapore,Express Avenue Mall,Go Sedan,4.0,9,5,3.0,18.0,183.26
Sai Baba Temple Mylapore,Express Avenue Mall,Moto,1.0,9,5,1.0,17.0,35.48
Sai Baba Temple Mylapore,Express Avenue Mall,Premier,4.0,9,5,4.0,17.0,250.33
Sai Baba Temple Mylapore,Express Avenue Mall,Uber Auto,3.0,9,5,1.0,16.0,79.45
Sai Baba Temple Mylapore,Express Avenue Mall,Uber Go,4.0,9,5,2.0,17.0,170.17
Sai Baba Temple Mylapore,Express Avenue Mall,UberXL,6.0,9,5,3.0,17.0,301.44
Sai Baba Temple Mylapore,Express Avenue Mall,Go Sedan,4.0,10,5,1.0,16.966666666666665,198.7
Sai Baba Temple Mylapore,Express Avenue Mall,Moto,1.0,10,5,3.0,16.966666666666665,35.77
Sai Baba Temple Mylapore,Express Avenue Mall,Premier,4.0,10,5,2.0,14.966666666666669,271.27
Sai Baba Temple Mylapore,Express Avenue Mall,Uber Auto,3.0,10,5,1.0,15.966666666666669,81.43
Sai Baba Temple Mylapore,Express Avenue Mall,Uber Go,4.0,10,5,1.0,16.966666666666665,186.11
Sai Baba Temple Mylapore,Express Avenue Mall,UberXL,6.0,10,5,3.0,15.966666666666669,304.81
Sai Baba Temple Mylapore,Express Avenue Mall,Go Sedan,4.0,11,5,2.0,17.983333333333334,199.46
Sai Baba Temple Mylapore,Express Avenue Mall,Moto,1.0,11,5,2.0,16.983333333333334,35.86
Sai Baba Temple Mylapore,Express Avenue Mall,Premier,4.0,11,5,2.0,16.983333333333334,272.28
Sai Baba Temple Mylapore,Express Avenue Mall,Uber Auto,3.0,11,5,1.0,16.983333333333334,83.64
Sai Baba Temple Mylapore,Express Avenue Mall,Uber Go,4.0,11,5,1.0,18.983333333333334,186.82
Sai Baba Temple Mylapore,Express Avenue Mall,UberXL,6.0,11,5,2.0,16.983333333333334,305.96
Sai Baba Temple Mylapore,Express Avenue Mall,Go Sedan,4.0,12,5,2.0,19.85,199.93
Sai Baba Temple Mylapore,Express Avenue Mall,Moto,1.0,12,5,2.0,18.85,35.82
Sai Baba Temple Mylapore,Express Avenue Mall,Premier,4.0,12,5,3.0,19.85,276.69
Sai Baba Temple Mylapore,Express Avenue Mall,Uber Auto,3.0,12,5,1.0,18.85,83.3
Sai Baba Temple Mylapore,Express Avenue Mall,Uber Go,4.0,12,5,2.0,19.85,190.45
Sai Baba Temple Mylapore,Express Avenue Mall,UberXL,6.0,12,5,5.0,18.85,305.53
Sai Baba Temple Mylapore,Express Avenue Mall,Go Sedan,4.0,21,5,6.0,17.966666666666665,171.6
Sai Baba Temple Mylapore,Express Avenue Mall,Moto,1.0,21,5,3.0,16.966666666666665,35.77
Sai Baba Temple Mylapore,Express Avenue Mall,Premier,4.0,21,5,5.0,17.966666666666665,247.16
Sai Baba Temple Mylapore,Express Avenue Mall,Uber Auto,3.0,21,5,2.0,16.966666666666665,118.4
Sai Baba Temple Mylapore,Express Avenue Mall,Uber Go,4.0,21,5,10.0,17.966666666666665,166.14
Sai Baba Temple Mylapore,Express Avenue Mall,UberXL,6.0,21,5,5.0,17.966666666666665,319.41
Sai Baba Temple Mylapore,Express Avenue Mall,Go Sedan,4.0,8,6,3.0,17.083333333333332,180.91
Sai Baba Temple Mylapore,Express Avenue Mall,Moto,1.0,8,6,2.0,15.083333333333334,35.34
Sai Baba Temple Mylapore,Express Avenue Mall,Premier,4.0,8,6,4.0,17.083333333333332,247.14
Sai Baba Temple Mylapore,Express Avenue Mall,Uber Auto,3.0,8,6,1.0,14.083333333333334,79.68
Sai Baba Temple Mylapore,Express Avenue Mall,Uber Go,4.0,8,6,6.0,18.083333333333332,167.82
Sai Baba Temple Mylapore,Express Avenue Mall,UberXL,6.0,8,6,5.0,15.083333333333334,299.74
Sai Baba Temple Mylapore,Express Avenue Mall,Go Sedan,4.0,9,6,4.0,17.0,195.78
Sai Baba Temple Mylapore,Express Avenue Mall,Moto,1.0,9,6,2.0,16.0,35.38
Sai Baba Temple Mylapore,Express Avenue Mall,Premier,4.0,9,6,3.0,16.0,267.28
Sai Baba Temple Mylapore,Express Avenue Mall,Uber Auto,3.0,9,6,2.0,16.0,80.0
Sai Baba Temple Mylapore,Express Avenue Mall,Uber Go,4.0,9,6,9.0,18.0,183.33
Sai Baba Temple Mylapore,Express Avenue Mall,UberXL,6.0,9,6,6.0,14.983333333333333,359.45
Sai Baba Temple Mylapore,Express Avenue Mall,Go Sedan,4.0,10,6,7.0,17.766666666666666,196.99
Sai Baba Temple Mylapore,Express Avenue Mall,Moto,1.0,10,6,3.0,16.766666666666666,38.57
Sai Baba Temple Mylapore,Express Avenue Mall,Premier,4.0,10,6,7.0,17.766666666666666,268.92
Sai Baba Temple Mylapore,Express Avenue Mall,Uber Auto,3.0,10,6,2.0,15.766666666666667,81.19
Sai Baba Temple Mylapore,Express Avenue Mall,Uber Go,4.0,10,6,8.0,17.766666666666666,184.48
Sai Baba Temple Mylapore,Express Avenue Mall,UberXL,6.0,10,6,7.0,17.766666666666666,331.89
Sai Baba Temple Mylapore,Express Avenue Mall,Go Sedan,4.0,11,6,4.0,18.6,197.07
Sai Baba Temple Mylapore,Express Avenue Mall,Moto,1.0,11,6,3.0,16.6,35.56
Sai Baba Temple Mylapore,Express Avenue Mall,Premier,4.0,11,6,5.0,17.6,269.05
Sai Baba Temple Mylapore,Express Avenue Mall,Uber Auto,3.0,11,6,2.0,17.616666666666667,81.28
Sai Baba Temple Mylapore,Express Avenue Mall,Uber Go,4.0,11,6,3.0,19.616666666666667,184.55
Sai Baba Temple Mylapore,Express Avenue Mall,UberXL,6.0,11,6,9.0,18.6,391.62
Sai Baba Temple Mylapore,Express Avenue Mall,Go Sedan,4.0,12,6,5.0,18.966666666666665,197.78
Sai Baba Temple Mylapore,Express Avenue Mall,Moto,1.0,12,6,5.0,18.966666666666665,35.52
Sai Baba Temple Mylapore,Express Avenue Mall,Premier,4.0,12,6,6.0,18.966666666666665,273.73
Sai Baba Temple Mylapore,Express Avenue Mall,Uber Auto,3.0,12,6,3.0,17.966666666666665,82.37
Sai Baba Temple Mylapore,Express Avenue Mall,Uber Go,4.0,12,6,8.0,20.966666666666665,188.4
Sai Baba Temple Mylapore,Express Avenue Mall,UberXL,6.0,12,6,7.0,19.966666666666665,302.23
Sai Baba Temple Mylapore,Express Avenue Mall,Go Sedan,4.0,13,6,4.0,18.666666666666668,197.77
Sai Baba Temple Mylapore,Express Avenue Mall,Moto,1.0,13,6,3.0,17.666666666666668,35.52
Sai Baba Temple Mylapore,Express Avenue Mall,Premier,4.0,13,6,3.0,17.666666666666668,273.7
Sai Baba Temple Mylapore,Express Avenue Mall,Uber Auto,3.0,13,6,3.0,16.666666666666668,82.35
Sai Baba Temple Mylapore,Express Avenue Mall,Uber Go,4.0,13,6,4.0,18.666666666666668,188.38
Sai Baba Temple Mylapore,Express Avenue Mall,UberXL,6.0,13,6,4.0,18.666666666666668,332.59
Sai Baba Temple Mylapore,Express Avenue Mall,Go Sedan,4.0,21,6,5.0,18.266666666666666,170.07
Sai Baba Temple Mylapore,Express Avenue Mall,Moto,1.0,21,6,4.0,18.266666666666666,44.66
Sai Baba Temple Mylapore,Express Avenue Mall,Premier,4.0,21,6,6.0,18.266666666666666,244.98
Sai Baba Temple Mylapore,Express Avenue Mall,Uber Auto,3.0,21,6,3.0,16.266666666666666,126.35
Sai Baba Temple Mylapore,Express Avenue Mall,Uber Go,4.0,21,6,8.0,18.266666666666666,164.67
Sai Baba Temple Mylapore,Express Avenue Mall,UberXL,6.0,21,6,8.0,18.266666666666666,316.89
Sai Baba Temple Mylapore,Express Avenue Mall,Go Sedan,4.0,9,0,6.0,18.733333333333334,199.44
Sai Baba Temple Mylapore,Express Avenue Mall,Moto,1.0,9,0,2.0,17.733333333333334,35.5
Sai Baba Temple Mylapore,Express Avenue Mall,Premier,4.0,9,0,7.0,17.733333333333334,272.41
Sai Baba Temple Mylapore,Express Avenue Mall,Uber Auto,3.0,9,0,1.0,16.75,111.5
Sai Baba Temple Mylapore,Express Avenue Mall,Uber Go,4.0,9,0,8.0,18.733333333333334,186.55
Sai Baba Temple Mylapore,Express Avenue Mall,UberXL,6.0,9,0,9.0,17.733333333333334,310.65
Sai Baba Temple Mylapore,Express Avenue Mall,Go Sedan,4.0,10,0,5.0,18.65,203.57
Sai Baba Temple Mylapore,Express Avenue Mall,Moto,1.0,10,0,4.0,17.65,38.72
Sai Baba Temple Mylapore,Express Avenue Mall,Premier,4.0,10,0,5.0,18.65,278.02
Sai Baba Temple Mylapore,Express Avenue Mall,Uber Auto,3.0,10,0,1.0,16.65,129.2
Sai Baba Temple Mylapore,Express Avenue Mall,Uber Go,4.0,10,0,8.0,19.65,190.74
Sai Baba Temple Mylapore,Express Avenue Mall,UberXL,6.0,10,0,10.0,17.65,374.11
Sai Baba Temple Mylapore,Express Avenue Mall,Go Sedan,4.0,13,0,4.0,19.75,163.97
Sai Baba Temple Mylapore,Express Avenue Mall,Moto,1.0,13,0,3.0,18.75,35.83
Sai Baba Temple Mylapore,Express Avenue Mall,Premier,4.0,13,0,4.0,18.75,226.84
Sai Baba Temple Mylapore,Express Avenue Mall,Uber Auto,3.0,13,0,1.0,18.75,93.96
Sai Baba Temple Mylapore,Express Avenue Mall,Uber Go,4.0,13,0,4.0,20.75,155.75
Sai Baba Temple Mylapore,Express Avenue Mall,UberXL,6.0,13,0,4.0,19.75,249.1
Sai Baba Temple Mylapore,Express Avenue Mall,Go Sedan,4.0,14,0,4.0,19.8,162.86
Sai Baba Temple Mylapore,Express Avenue Mall,Moto,1.0,14,0,3.0,17.8,38.69
Sai Baba Temple Mylapore,Express Avenue Mall,Premier,4.0,14,0,4.0,17.8,225.31
Sai Baba Temple Mylapore,Express Avenue Mall,Uber Auto,3.0,14,0,1.0,17.8,128.6
Sai Baba Temple Mylapore,Express Avenue Mall,Uber Go,4.0,14,0,7.0,20.8,154.68
Sai Baba Temple Mylapore,Express Avenue Mall,UberXL,6.0,14,0,3.0,17.8,247.39
Sai Baba Temple Mylapore,Express Avenue Mall,Go Sedan,4.0,15,0,6.0,19.083333333333332,159.24
Sai Baba Temple Mylapore,Express Avenue Mall,Moto,1.0,15,0,3.0,17.083333333333332,45.12
Sai Baba Temple Mylapore,Express Avenue Mall,Premier,4.0,15,0,5.0,18.083333333333332,220.74
Sai Baba Temple Mylapore,Express Avenue Mall,Uber Auto,3.0,15,0,1.0,17.083333333333332,135.5
Sai Baba Temple Mylapore,Express Avenue Mall,Uber Go,4.0,15,0,9.0,18.083333333333332,151.22
Sai Baba Temple Mylapore,Express Avenue Mall,UberXL,6.0,15,0,4.0,18.083333333333332,249.87
Sai Baba Temple Mylapore,Express Avenue Mall,Go Sedan,4.0,16,0,4.0,20.8,194.27
Sai Baba Temple Mylapore,Express Avenue Mall,Moto,1.0,16,0,4.0,18.8,38.79
Sai Baba Temple Mylapore,Express Avenue Mall,Premier,4.0,16,0,3.0,18.8,287.82
Sai Baba Temple Mylapore,Express Avenue Mall,Uber Auto,3.0,16,0,1.0,18.8,130.92
Sai Baba Temple Mylapore,Express Avenue Mall,Uber Go,4.0,16,0,7.0,20.8,189.88
Sai Baba Temple Mylapore,Express Avenue Mall,UberXL,6.0,16,0,4.0,18.8,321.49
Sai Baba Temple Mylapore,Express Avenue Mall,Go Sedan,4.0,17,0,5.0,22.783333333333335,146.87
Sai Baba Temple Mylapore,Express Avenue Mall,Moto,1.0,17,0,5.0,20.8,35.93
Sai Baba Temple Mylapore,Express Avenue Mall,Premier,4.0,17,0,5.0,19.8,292.87
Sai Baba Temple Mylapore,Express Avenue Mall,Uber Auto,3.0,17,0,1.0,19.8,135.87
Sai Baba Temple Mylapore,Express Avenue Mall,Uber Go,4.0,17,0,11.0,20.8,138.84
Sai Baba Temple Mylapore,Express Avenue Mall,UberXL,6.0,17,0,4.0,19.783333333333335,327.19
Sai Baba Temple Mylapore,Express Avenue Mall,Go Sedan,4.0,18,0,6.0,21.783333333333335,180.14
Sai Baba Temple Mylapore,Express Avenue Mall,Moto,1.0,18,0,6.0,19.783333333333335,54.61
Sai Baba Temple Mylapore,Express Avenue Mall,Premier,4.0,18,0,6.0,20.783333333333335,355.47
Sai Baba Temple Mylapore,Express Avenue Mall,Uber Auto,3.0,18,0,2.0,18.783333333333335,140.23
Sai Baba Temple Mylapore,Express Avenue Mall,Uber Go,4.0,18,0,11.0,20.783333333333335,173.66
Sai Baba Temple Mylapore,Express Avenue Mall,UberXL,6.0,18,0,5.0,19.783333333333335,332.21
Sai Baba Temple Mylapore,Express Avenue Mall,Go Sedan,4.0,19,0,8.0,23.8,168.48
Sai Baba Temple Mylapore,Express Avenue Mall,Moto,1.0,19,0,4.0,21.8,45.68
Sai Baba Temple Mylapore,Express Avenue Mall,Premier,4.0,19,0,8.0,22.8,333.83
Sai Baba Temple Mylapore,Express Avenue Mall,Uber Auto,3.0,19,0,2.0,20.8,146.9
Sai Baba Temple Mylapore,Express Avenue Mall,Uber Go,4.0,19,0,10.0,22.8,161.05
Sai Baba Temple Mylapore,Express Avenue Mall,UberXL,6.0,19,0,11.0,21.8,372.01
Sai Baba Temple Mylapore,Express Avenue Mall,Go Sedan,4.0,20,0,6.0,19.45,147.14
Sai Baba Temple Mylapore,Express Avenue Mall,Moto,1.0,20,0,3.0,17.45,35.74
Sai Baba Temple Mylapore,Express Avenue Mall,Premier,4.0,20,0,6.0,19.45,229.52
Sai Baba Temple Mylapore,Express Avenue Mall,Uber Auto,3.0,20,0,1.0,17.45,130.92
Sai Baba Temple Mylapore,Express Avenue Mall,Uber Go,4.0,20,0,9.0,19.45,136.33
Sai Baba Temple Mylapore,Express Avenue Mall,UberXL,6.0,20,0,4.0,17.45,241.12
Sai Baba Temple Mylapore,Marina Beach,Go Sedan,4.0,17,1,5.0,18.625,190.135
Sai Baba Temple Mylapore,Marina Beach,Moto,1.0,17,1,3.5,18.125,55.68
Sai Baba Temple Mylapore,Marina Beach,Premier,4.0,17,1,4.5,17.625,280.68
Sai Baba Temple Mylapore,Marina Beach,Uber Auto,3.0,17,1,1.0,16.625,119.445
Sai Baba Temple Mylapore,Marina Beach,Uber Go,4.0,17,1,8.0,18.625,186.39
Sai Baba Temple Mylapore,Marina Beach,UberXL,6.0,17,1,7.5,17.125,359.555
Sai Baba Temple Mylapore,Marina Beach,Go Sedan,4.0,18,1,5.5,21.308333333333337,194.03
Sai Baba Temple Mylapore,Marina Beach,Moto,1.0,18,1,6.0,20.308333333333337,79.46000000000001
Sai Baba Temple Mylapore,Marina Beach,Premier,4.0,18,1,7.0,20.808333333333337,286.155
Sai Baba Temple Mylapore,Marina Beach,Uber Auto,3.0,18,1,1.0,20.316666666666663,124.13
Sai Baba Temple Mylapore,Marina Beach,Uber Go,4.0,18,1,7.0,21.308333333333337,190.07
Sai Baba Temple Mylapore,Marina Beach,UberXL,6.0,18,1,7.5,19.808333333333337,366.52
Sai Baba Temple Mylapore,Marina Beach,Go Sedan,4.0,19,1,5.0,23.783333333333335,177.1
Sai Baba Temple Mylapore,Marina Beach,Moto,1.0,19,1,4.0,23.783333333333335,62.35
Sai Baba Temple Mylapore,Marina Beach,Premier,4.0,19,1,4.0,22.783333333333335,261.22
Sai Baba Temple Mylapore,Marina Beach,Uber Auto,3.0,19,1,2.0,22.783333333333335,123.38
Sai Baba Temple Mylapore,Marina Beach,Uber Go,4.0,19,1,6.0,23.783333333333335,172.45
Sai Baba Temple Mylapore,Marina Beach,UberXL,6.0,19,1,6.0,22.783333333333335,365.41
Sai Baba Temple Mylapore,Marina Beach,Go Sedan,4.0,20,1,7.0,17.35,145.17
Sai Baba Temple Mylapore,Marina Beach,Moto,1.0,20,1,4.0,17.35,49.27
Sai Baba Temple Mylapore,Marina Beach,Premier,4.0,20,1,8.0,18.35,208.19
Sai Baba Temple Mylapore,Marina Beach,Uber Auto,3.0,20,1,1.0,16.35,114.85
Sai Baba Temple Mylapore,Marina Beach,Uber Go,4.0,20,1,8.0,18.35,139.86
Sai Baba Temple Mylapore,Marina Beach,UberXL,6.0,20,1,10.0,17.35,277.84
Sai Baba Temple Mylapore,Marina Beach,Go Sedan,4.0,22,1,4.0,16.733333333333334,142.75
Sai Baba Temple Mylapore,Marina Beach,Moto,1.0,22,1,3.0,15.733333333333333,52.43
Sai Baba Temple Mylapore,Marina Beach,Premier,4.0,22,1,4.0,16.733333333333334,204.82
Sai Baba Temple Mylapore,Marina Beach,Uber Auto,3.0,22,1,2.0,15.733333333333333,150.12
Sai Baba Temple Mylapore,Marina Beach,Uber Go,4.0,22,1,3.0,17.733333333333334,137.57
Sai Baba Temple Mylapore,Marina Beach,UberXL,6.0,22,1,5.0,15.733333333333333,273.36
Sai Baba Temple Mylapore,Marina Beach,Go Sedan,4.0,23,1,5.0,12.416666666666666,142.28
Sai Baba Temple Mylapore,Marina Beach,Moto,1.0,23,1,5.0,13.416666666666666,67.23
Sai Baba Temple Mylapore,Marina Beach,Premier,4.0,23,1,4.0,12.416666666666666,204.15
Sai Baba Temple Mylapore,Marina Beach,Uber Auto,3.0,23,1,1.0,13.416666666666666,147.8
Sai Baba Temple Mylapore,Marina Beach,Uber Go,4.0,23,1,4.0,13.416666666666666,137.13
Sai Baba Temple Mylapore,Marina Beach,UberXL,6.0,23,1,6.0,12.416666666666666,272.49
Sai Baba Temple Mylapore,Marina Beach,Go Sedan,4.0,7,2,6.0,15.733333333333333,143.55
Sai Baba Temple Mylapore,Marina Beach,Moto,1.0,7,2,5.0,13.733333333333333,48.74
Sai Baba Temple Mylapore,Marina Beach,Premier,4.0,7,2,8.0,14.733333333333333,193.97
Sai Baba Temple Mylapore,Marina Beach,Uber Auto,3.0,7,2,1.0,13.733333333333333,109.63
Sai Baba Temple Mylapore,Marina Beach,Uber Go,4.0,7,2,7.0,15.733333333333333,135.31
Sai Baba Temple Mylapore,Marina Beach,UberXL,6.0,7,2,7.0,13.733333333333333,269.49
Sai Baba Temple Mylapore,Marina Beach,Go Sedan,4.0,8,2,6.0,16.416666666666668,177.53
Sai Baba Temple Mylapore,Marina Beach,Moto,1.0,8,2,2.0,15.416666666666666,48.96
Sai Baba Temple Mylapore,Marina Beach,Premier,4.0,8,2,6.0,16.416666666666668,240.86
Sai Baba Temple Mylapore,Marina Beach,Uber Auto,3.0,8,2,1.0,14.416666666666666,113.19
Sai Baba Temple Mylapore,Marina Beach,Uber Go,4.0,8,2,4.0,17.416666666666668,164.84
Sai Baba Temple Mylapore,Marina Beach,UberXL,6.0,8,2,7.0,15.416666666666666,352.1
Sai Baba Temple Mylapore,Marina Beach,Go Sedan,4.0,9,2,5.0,17.45,177.81
Sai Baba Temple Mylapore,Marina Beach,Moto,1.0,9,2,3.0,16.45,49.02
Sai Baba Temple Mylapore,Marina Beach,Premier,4.0,9,2,7.0,16.45,241.24
Sai Baba Temple Mylapore,Marina Beach,Uber Auto,3.0,9,2,1.0,15.45,114.25
Sai Baba Temple Mylapore,Marina Beach,Uber Go,4.0,9,2,10.0,18.45,165.12
Sai Baba Temple Mylapore,Marina Beach,UberXL,6.0,9,2,6.0,16.45,352.7
Sai Baba Temple Mylapore,Marina Beach,Go Sedan,4.0,10,2,4.0,18.3,178.41
Sai Baba Temple Mylapore,Marina Beach,Moto,1.0,10,2,2.0,18.3,49.15
Sai Baba Temple Mylapore,Marina Beach,Premier,4.0,10,2,5.0,17.3,242.06
Sai Baba Temple Mylapore,Marina Beach,Uber Auto,3.0,10,2,1.0,17.3,116.38
Sai Baba Temple Mylapore,Marina Beach,Uber Go,4.0,10,2,4.0,19.3,165.67
Sai Baba Temple Mylapore,Marina Beach,UberXL,6.0,10,2,8.0,17.3,353.89
Sai Baba Temple Mylapore,Marina Beach,Go Sedan,4.0,11,2,3.0,16.683333333333334,178.03
Sai Baba Temple Mylapore,Marina Beach,Moto,1.0,11,2,3.0,16.683333333333334,49.07
Sai Baba Temple Mylapore,Marina Beach,Premier,4.0,11,2,3.0,17.683333333333334,241.54
Sai Baba Temple Mylapore,Marina Beach,Uber Auto,3.0,11,2,1.0,16.683333333333334,85.33
Sai Baba Temple Mylapore,Marina Beach,Uber Go,4.0,11,2,2.0,17.683333333333334,165.31
Sai Baba Temple Mylapore,Marina Beach,UberXL,6.0,11,2,5.0,16.683333333333334,353.12
Sai Baba Temple Mylapore,Marina Beach,Go Sedan,4.0,12,2,3.0,18.116666666666667,170.12
Sai Baba Temple Mylapore,Marina Beach,Moto,1.0,12,2,1.0,18.116666666666667,49.18
Sai Baba Temple Mylapore,Marina Beach,Premier,4.0,12,2,3.0,18.116666666666667,235.46
Sai Baba Temple Mylapore,Marina Beach,Uber Auto,3.0,12,2,1.0,17.116666666666667,86.08
Sai Baba Temple Mylapore,Marina Beach,Uber Go,4.0,12,2,3.0,20.116666666666667,163.06
Sai Baba Temple Mylapore,Marina Beach,UberXL,6.0,12,2,4.0,18.116666666666667,283.53
Sai Baba Temple Mylapore,Marina Beach,Go Sedan,4.0,13,2,3.0,17.583333333333332,169.84
Sai Baba Temple Mylapore,Marina Beach,Moto,1.0,13,2,3.0,17.583333333333332,57.54
Sai Baba Temple Mylapore,Marina Beach,Premier,4.0,13,2,3.0,17.583333333333332,235.09
Sai Baba Temple Mylapore,Marina Beach,Uber Auto,3.0,13,2,1.0,16.6,85.68
Sai Baba Temple Mylapore,Marina Beach,Uber Go,4.0,13,2,2.0,18.583333333333332,162.78
Sai Baba Temple Mylapore,Marina Beach,UberXL,6.0,13,2,4.0,17.583333333333332,283.07
Sai Baba Temple Mylapore,Marina Beach,Go Sedan,4.0,14,2,4.0,18.45,169.92
Sai Baba Temple Mylapore,Marina Beach,Moto,1.0,14,2,4.0,18.45,53.35
Sai Baba Temple Mylapore,Marina Beach,Premier,4.0,14,2,4.0,18.45,235.22
Sai Baba Temple Mylapore,Marina Beach,Uber Auto,3.0,14,2,1.0,18.45,112.92
Sai Baba Temple Mylapore,Marina Beach,Uber Go,4.0,14,2,3.0,19.45,162.88
Sai Baba Temple Mylapore,Marina Beach,UberXL,6.0,14,2,6.0,18.45,283.21
Sai Baba Temple Mylapore,Marina Beach,Go Sedan,4.0,15,2,5.0,17.9,169.63
Sai Baba Temple Mylapore,Marina Beach,Moto,1.0,15,2,2.0,16.9,49.07
Sai Baba Temple Mylapore,Marina Beach,Premier,4.0,15,2,5.0,16.9,234.8
Sai Baba Temple Mylapore,Marina Beach,Uber Auto,3.0,15,2,1.0,16.9,111.93
Sai Baba Temple Mylapore,Marina Beach,Uber Go,4.0,15,2,5.0,17.9,162.59
Sai Baba Temple Mylapore,Marina Beach,UberXL,6.0,15,2,8.0,16.9,282.71
Sai Baba Temple Mylapore,Marina Beach,Go Sedan,4.0,18,2,5.0,21.283333333333335,206.54
Sai Baba Temple Mylapore,Marina Beach,Moto,1.0,18,2,8.0,21.283333333333335,90.22
Sai Baba Temple Mylapore,Marina Beach,Premier,4.0,18,2,4.0,21.283333333333335,304.88
Sai Baba Temple Mylapore,Marina Beach,Uber Auto,3.0,18,2,1.0,21.283333333333335,117.19
Sai Baba Temple Mylapore,Marina Beach,Uber Go,4.0,18,2,7.0,22.283333333333335,203.5
Sai Baba Temple Mylapore,Marina Beach,UberXL,6.0,18,2,9.0,20.283333333333335,360.1
Sai Baba Temple Mylapore,Marina Beach,Go Sedan,4.0,19,2,6.0,22.85,178.26
Sai Baba Temple Mylapore,Marina Beach,Moto,1.0,19,2,5.0,21.85,71.02
Sai Baba Temple Mylapore,Marina Beach,Premier,4.0,19,2,5.0,21.85,262.86
Sai Baba Temple Mylapore,Marina Beach,Uber Auto,3.0,19,2,2.0,20.85,121.09
Sai Baba Temple Mylapore,Marina Beach,Uber Go,4.0,19,2,8.0,22.85,173.53
Sai Baba Temple Mylapore,Marina Beach,UberXL,6.0,19,2,10.0,20.85,367.73
Sai Baba Temple Mylapore,Marina Beach,Go Sedan,4.0,20,2,5.0,17.35,145.57
Sai Baba Temple Mylapore,Marina Beach,Moto,1.0,20,2,2.0,17.35,49.37
Sai Baba Temple Mylapore,Marina Beach,Premier,4.0,20,2,5.0,18.35,208.74
Sai Baba Temple Mylapore,Marina Beach,Uber Auto,3.0,20,2,1.0,17.35,116.36
Sai Baba Temple Mylapore,Marina Beach,Uber Go,4.0,20,2,6.0,19.35,140.23
Sai Baba Temple Mylapore,Marina Beach,UberXL,6.0,20,2,8.0,17.35,278.58
